Serial number,time,size,direction
1925,1543286568.2387764,54,1
1926,1543286568.527499,286,1
1927,1543286568.527778,1514,1
1928,1543286568.5280566,1514,1
1929,1543286568.5280783,1514,1
1930,1543286568.528097,658,1
1931,1543286568.5657694,60,-1
1932,1543286568.5657732,60,-1
1933,1543286568.57179,60,-1
1934,1543286568.571792,60,-1
1935,1543286568.6818278,146,-1
1936,1543286568.6818292,92,-1
1937,1543286568.6938229,54,1
1938,1543286575.5775158,66,1
1939,1543286583.499567,54,1
1940,1543286588.5130737,288,1
1941,1543286588.5135083,190,1
1942,1543286588.5179558,79,1
1943,1543286588.519715,1514,1
1944,1543286588.520034,1514,1
1945,1543286588.521238,1514,1
1946,1543286588.5212593,703,1
1947,1543286588.5212748,132,1
1948,1543286588.5224676,180,1
1949,1543286588.5439286,127,-1
1950,1543286588.546798,74,1
1951,1543286588.5535352,60,-1
1952,1543286588.554478,60,-1
1953,1543286588.555185,1514,1
1954,1543286588.5560398,1514,1
1955,1543286588.5673676,66,-1
1956,1543286588.568329,60,-1
1957,1543286588.568331,60,-1
1958,1543286588.5683322,60,-1
1959,1543286588.5683331,60,-1
1960,1543286588.5683348,60,-1
1961,1543286588.5695233,1514,1
1962,1543286588.5704348,1514,1
1963,1543286588.570732,1263,1
1964,1543286588.577643,1514,1
1965,1543286588.5794978,1514,1
1966,1543286588.5795279,1514,1
1967,1543286588.5795453,1232,1
1968,1543286588.5874984,66,-1
1969,1543286588.5900838,172,1
1970,1543286588.5902143,54,1
1971,1543286588.5922558,312,1
1972,1543286588.5949986,60,-1
1973,1543286588.5996172,60,-1
1974,1543286588.6167104,60,-1
1975,1543286588.6167126,60,-1
1976,1543286588.617737,96,-1
1977,1543286588.6232636,60,-1
1978,1543286588.630717,60,-1
1979,1543286588.635836,60,-1
1980,1543286588.637412,1514,-1
1981,1543286588.6377256,1514,-1
1982,1543286588.638065,1514,-1
1983,1543286588.6382978,1049,-1
1984,1543286588.6427126,172,1
1985,1543286588.6428082,172,1
1986,1543286588.650145,54,1
1987,1543286588.6524982,172,1
1988,1543286588.6526833,54,1
1989,1543286588.652838,54,1
1990,1543286588.652912,54,1
1991,1543286588.6651661,1049,-1
1992,1543286588.6655834,172,1
1993,1543286588.6666484,66,1
1994,1543286588.6764715,60,-1
1995,1543286588.6840632,60,-1
1996,1543286588.6840653,60,-1
1997,1543286588.686782,146,-1
1998,1543286588.6867838,92,-1
1999,1543286588.692251,54,1
2000,1543286588.692412,180,1
2001,1543286588.700824,172,1
2002,1543286588.704924,60,-1
2003,1543286588.7140472,172,1
2004,1543286588.72812,172,1
2005,1543286588.7326858,105,-1
2006,1543286588.7339737,54,1
2007,1543286588.7361374,765,1
2008,1543286588.7420452,172,1
2009,1543286588.7526915,60,-1
2010,1543286588.776884,172,1
2011,1543286588.7865078,60,-1
2012,1543286588.7870162,417,-1
2013,1543286588.7888107,85,1
2014,1543286588.7889988,54,1
2015,1543286588.7909665,172,1
2016,1543286588.8119743,172,1
2017,1543286588.8263814,60,-1
2018,1543286588.8266993,172,1
2019,1543286588.8280847,54,1
2020,1543286588.8317962,60,-1
2021,1543286588.8321235,60,-1
2022,1543286588.853849,172,1
2023,1543286588.869799,60,-1
2024,1543286588.8750398,172,1
2025,1543286588.889476,172,1
2026,1543286588.9029949,172,1
2027,1543286588.9131777,60,-1
2028,1543286588.938356,172,1
2029,1543286588.9414625,60,-1
2030,1543286588.9521272,172,1
2031,1543286588.9660149,172,1
2032,1543286588.986953,172,1
2033,1543286588.9893658,60,-1
2034,1543286589.0154757,172,1
2035,1543286589.0209212,287,1
2036,1543286589.0214617,190,1
2037,1543286589.022199,1514,1
2038,1543286589.022571,1514,1
2039,1543286589.0231073,1514,1
2040,1543286589.0231283,406,1
2041,1543286589.023144,136,1
2042,1543286589.034286,60,-1
2043,1543286589.0355237,92,1
2044,1543286589.0359826,172,1
2045,1543286589.0660326,60,-1
2046,1543286589.0667403,60,-1
2047,1543286589.0674937,290,1
2048,1543286589.0715306,60,-1
2049,1543286589.0769064,60,-1
2050,1543286589.0990937,172,1
2051,1543286589.116892,172,1
2052,1543286589.1296375,172,1
2053,1543286589.140591,60,-1
2054,1543286589.1484685,172,1
2055,1543286589.168175,146,-1
2056,1543286589.1681874,92,-1
2057,1543286589.173763,54,1
2058,1543286589.1771605,172,1
2059,1543286589.1893783,60,-1
2060,1543286589.191395,172,1
2061,1543286589.2110028,172,1
2062,1543286589.2251132,172,1
2063,1543286589.2330167,60,-1
2064,1543286589.2600882,172,1
2065,1543286589.2652698,60,-1
2066,1543286589.273953,172,1
2067,1543286589.2907546,172,1
2068,1543286589.3074837,172,1
2069,1543286589.3118272,60,-1
2070,1543286589.3427565,172,1
2071,1543286589.3483775,60,-1
2072,1543286589.3509703,172,1
2073,1543286589.3723595,172,1
2074,1543286589.386223,172,1
2075,1543286589.3904848,60,-1
2076,1543286589.414716,172,1
2077,1543286589.4350843,172,1
2078,1543286589.4486163,172,1
2079,1543286589.4506118,60,-1
2080,1543286589.462501,172,1
2081,1543286589.4875205,60,-1
2082,1543286589.4969246,172,1
2083,1543286589.505764,60,-1
2084,1543286589.511512,172,1
2085,1543286589.5320861,172,1
2086,1543286589.5468576,172,1
2087,1543286589.5488405,60,-1
2088,1543286589.5742967,172,1
2089,1543286589.5854833,60,-1
2090,1543286589.5955071,172,1
2091,1543286589.609969,172,1
2092,1543286589.6231978,172,1
2093,1543286589.6335175,60,-1
2094,1543286589.6584532,172,1
2095,1543286589.6618547,60,-1
2096,1543286589.6721294,172,1
2097,1543286589.686002,172,1
2098,1543286589.7069573,172,1
2099,1543286589.7106733,60,-1
2100,1543286589.7352104,172,1
2101,1543286589.7456565,60,-1
2102,1543286589.7585282,172,1
2103,1543286589.7723992,172,1
2104,1543286589.786604,172,1
2105,1543286589.7968147,60,-1
2106,1543286589.819315,172,1
2107,1543286589.8254156,60,-1
2108,1543286589.832966,172,1
2109,1543286589.8473952,172,1
2110,1543286589.8681326,172,1
2111,1543286589.8710485,60,-1
2112,1543286589.8962843,172,1
2113,1543286589.9058917,60,-1
2114,1543286589.9102325,172,1
2115,1543286589.9309707,172,1
2116,1543286589.945055,172,1
2117,1543286589.9500601,60,-1
2118,1543286589.9799538,172,1
2119,1543286589.982583,60,-1
2120,1543286589.99381,172,1
2121,1543286590.0083082,172,1
2122,1543286590.0325422,60,-1
2123,1543286590.0428991,172,1
2124,1543286590.0570629,172,1
2125,1543286590.071164,172,1
2126,1543286590.0815084,60,-1
2127,1543286590.092583,172,1
2128,1543286590.106695,172,1
2129,1543286590.1090982,60,-1
2130,1543286590.1355479,172,1
2131,1543286590.144002,60,-1
2132,1543286590.155182,172,1
2133,1543286590.1700206,172,1
2134,1543286590.18305,172,1
2135,1543286590.193522,60,-1
2136,1543286590.218014,172,1
2137,1543286590.2230504,60,-1
2138,1543286590.232026,172,1
2139,1543286590.2468777,172,1
2140,1543286590.2673624,172,1
2141,1543286590.2812836,60,-1
2142,1543286590.29487,172,1
2143,1543286590.3072462,60,-1
2144,1543286590.3160443,172,1
2145,1543286590.334792,172,1
2146,1543286590.3478422,172,1
2147,1543286590.3555856,60,-1
2148,1543286590.3795583,172,1
2149,1543286590.3858962,60,-1
2150,1543286590.3928092,172,1
2151,1543286590.4069033,172,1
2152,1543286590.4282606,172,1
2153,1543286590.4314742,60,-1
2154,1543286590.4563801,172,1
2155,1543286590.4687696,60,-1
2156,1543286590.4699516,172,1
2157,1543286590.4909766,172,1
2158,1543286590.5052912,172,1
2159,1543286590.5091677,60,-1
2160,1543286590.5400045,172,1
2161,1543286590.543703,60,-1
2162,1543286590.5538929,172,1
2163,1543286590.5683603,172,1
2164,1543286590.582197,172,1
2165,1543286590.5919087,60,-1
2166,1543286590.6172545,172,1
2167,1543286590.6210353,60,-1
2168,1543286590.6310513,172,1
2169,1543286590.6520102,172,1
2170,1543286590.6675942,172,1
2171,1543286590.6686058,60,-1
2172,1543286590.6947222,172,1
2173,1543286590.7063646,60,-1
2174,1543286590.7151983,172,1
2175,1543286590.7427628,172,1
2176,1543286590.743111,172,1
2177,1543286590.7538042,60,-1
2178,1543286590.7781126,172,1
2179,1543286590.7822645,60,-1
2180,1543286590.7921364,172,1
2181,1543286590.8067544,172,1
2182,1543286590.8270931,172,1
2183,1543286590.8301606,60,-1
2184,1543286590.8587558,172,1
2185,1543286590.8656068,60,-1
2186,1543286590.876676,172,1
2187,1543286590.890068,172,1
2188,1543286590.9041808,172,1
2189,1543286590.915104,60,-1
2190,1543286590.9394176,172,1
2191,1543286590.9430184,60,-1
2192,1543286590.9528544,172,1
2193,1543286590.9749122,172,1
2194,1543286590.9916396,60,-1
2195,1543286590.9920623,172,1
2196,1543286591.016539,172,1
2197,1543286591.0300877,172,1
2198,1543286591.0320144,60,-1
2199,1543286591.051743,172,1
2200,1543286591.0652783,172,1
2201,1543286591.0686564,60,-1
2202,1543286591.1004846,172,1
2203,1543286591.1038275,60,-1
2204,1543286591.1141005,172,1
2205,1543286591.129194,172,1
2206,1543286591.1428187,172,1
2207,1543286591.149848,434,-1
2208,1543286591.157558,136,1
2209,1543286591.1624784,707,-1
2210,1543286591.164284,92,1
2211,1543286591.1791122,74,1
2212,1543286591.1815286,60,-1
2213,1543286591.1946647,54,1
2214,1543286591.2094817,60,-1
2215,1543286591.2169204,66,-1
2216,1543286591.218617,54,1
2217,1543286591.220053,312,1
2218,1543286591.2550492,60,-1
2219,1543286591.2615836,60,-1
2220,1543286591.2624557,191,-1
2221,1543286591.263711,54,1
2222,1543286591.2644982,105,1
2223,1543286591.3510554,60,-1
2224,1543286591.355566,809,1
2225,1543286591.3925054,60,-1
2226,1543286591.3989978,417,-1
2227,1543286591.4008157,85,1
2228,1543286591.4009998,54,1
2229,1543286591.4381979,60,-1
2230,1543286591.443459,60,-1
2231,1543286591.45293,54,1
2232,1543286591.4792063,460,-1
2233,1543286591.480733,54,1
2234,1543286591.487566,74,1
2235,1543286591.526509,66,-1
2236,1543286591.531109,54,1
2237,1543286591.5325015,312,1
2238,1543286591.5797362,60,-1
2239,1543286591.5821733,60,-1
2240,1543286591.5824754,60,-1
2241,1543286591.582875,191,-1
2242,1543286591.5861635,54,1
2243,1543286591.586677,105,1
2244,1543286591.6746128,60,-1
2245,1543286591.6808755,779,1
2246,1543286591.7033262,100,-1
2247,1543286591.7068694,54,1
2248,1543286591.7070684,100,1
2249,1543286591.7134576,642,1
2250,1543286591.7150903,190,1
2251,1543286591.7201228,60,-1
2252,1543286591.7220857,1514,1
2253,1543286591.7241404,1514,1
2254,1543286591.724214,1514,1
2255,1543286591.7242656,402,1
2256,1543286591.724281,136,1
2257,1543286591.7251658,92,1
2258,1543286591.726527,417,-1
2259,1543286591.728792,85,1
2260,1543286591.7289433,54,1
2261,1543286591.7519953,60,-1
2262,1543286591.7626097,60,-1
2263,1543286591.7723918,60,-1
2264,1543286591.7741036,60,-1
2265,1543286591.775264,54,1
2266,1543286591.8811908,147,-1
2267,1543286591.8811932,92,-1
2268,1543286591.88605,54,1
2269,1543286591.8974621,1514,-1
2270,1543286591.897604,1514,-1
2271,1543286591.8977864,1514,-1
2272,1543286591.8979475,1514,-1
2273,1543286591.8981037,1514,-1
2274,1543286591.8982503,1514,-1
2275,1543286591.8984506,1514,-1
2276,1543286591.8987556,1514,-1
2277,1543286591.8999548,54,1
2278,1543286591.9007716,54,1
2279,1543286591.901643,54,1
2280,1543286591.9026325,54,1
2281,1543286591.9248095,1514,-1
2282,1543286591.9250824,1514,-1
2283,1543286591.925456,1514,-1
2284,1543286591.9257927,1514,-1
2285,1543286591.931467,54,1
2286,1543286591.9316008,54,1
2287,1543286591.9385524,1514,-1
2288,1543286591.9389708,1514,-1
2289,1543286591.9393191,1514,-1
2290,1543286591.939526,1514,-1
2291,1543286591.9397202,1514,-1
2292,1543286591.9399257,1514,-1
2293,1543286591.940118,1514,-1
2294,1543286591.9403365,1514,-1
2295,1543286591.9446733,1514,-1
2296,1543286591.9449563,1514,-1
2297,1543286591.9452357,1514,-1
2298,1543286591.9454298,1514,-1
2299,1543286591.9455965,1514,-1
2300,1543286591.945797,1514,-1
2301,1543286591.9459994,1514,-1
2302,1543286591.9463253,1514,-1
2303,1543286591.9466255,54,1
2304,1543286591.9467301,54,1
2305,1543286591.9468324,54,1
2306,1543286591.9469855,54,1
2307,1543286591.9470594,54,1
2308,1543286591.9480162,54,1
2309,1543286591.9487934,96,1
2310,1543286591.9489858,54,1
2311,1543286591.962385,74,1
2312,1543286591.9702706,1514,-1
2313,1543286591.9706428,1514,-1
2314,1543286591.970645,1514,-1
2315,1543286591.9707704,1514,-1
2316,1543286591.9708772,1514,-1
2317,1543286591.9710884,1514,-1
2318,1543286591.971329,1514,-1
2319,1543286591.9716272,1514,-1
2320,1543286591.97313,54,1
2321,1543286591.9756353,54,1
2322,1543286591.9759114,54,1
2323,1543286591.976141,54,1
2324,1543286591.9857242,1514,-1
2325,1543286591.986041,1514,-1
2326,1543286591.9869106,1514,-1
2327,1543286591.987099,1514,-1
2328,1543286591.987388,1514,-1
2329,1543286591.9876451,1514,-1
2330,1543286591.987815,1514,-1
2331,1543286591.9879436,1514,-1
2332,1543286591.9881525,1514,-1
2333,1543286591.9888866,1514,-1
2334,1543286591.9890165,1514,-1
2335,1543286591.9890852,54,1
2336,1543286591.98923,1514,-1
2337,1543286591.9895904,54,1
2338,1543286591.9910758,1514,-1
2339,1543286591.9914267,1514,-1
2340,1543286591.9915857,1514,-1
2341,1543286591.9917173,1514,-1
2342,1543286591.991828,1514,-1
2343,1543286591.9919653,1514,-1
