Serial number,time,size,direction
809,1540292325.509149,54,1
810,1540292325.5259044,1514,-1
811,1540292325.5535111,54,1
812,1540292325.553664,54,1
813,1540292325.5537415,54,1
814,1540292325.5538163,54,1
815,1540292325.5538926,54,1
816,1540292325.5544019,99,1
817,1540292325.555313,54,1
818,1540292325.5701175,1514,-1
819,1540292325.5703142,1514,-1
820,1540292325.570443,1514,-1
821,1540292325.5705574,1514,-1
822,1540292325.5707533,1514,-1
823,1540292325.5718763,1514,-1
824,1540292325.5720768,1514,-1
825,1540292325.5892227,54,1
826,1540292325.6058562,1514,-1
827,1540292325.7905736,54,1
828,1540292325.7918968,54,1
829,1540292325.7929816,54,1
830,1540292325.7940052,54,1
831,1540292325.807208,1514,-1
832,1540292325.8074262,1514,-1
833,1540292325.8085074,1514,-1
834,1540292325.8087258,1514,-1
835,1540292325.8096256,1514,-1
836,1540292325.8098483,1514,-1
837,1540292325.810656,1514,-1
838,1540292325.8107781,1514,-1
839,1540292325.8110034,1514,-1
840,1540292325.873669,99,1
841,1540292325.8739018,54,1
842,1540292325.874037,54,1
843,1540292325.8741577,54,1
844,1540292325.8742802,54,1
845,1540292325.890519,1514,-1
846,1540292325.8907435,1514,-1
847,1540292325.8907459,1514,-1
848,1540292325.8908706,1514,-1
849,1540292325.8909614,1514,-1
850,1540292325.8910887,1514,-1
851,1540292325.8912063,1514,-1
852,1540292325.8913255,1514,-1
853,1540292325.8915596,1514,-1
854,1540292325.9544644,54,1
855,1540292325.9547257,99,1
856,1540292325.9548738,54,1
857,1540292325.9550261,54,1
858,1540292325.9551678,54,1
859,1540292325.9712636,1514,-1
860,1540292325.971526,1514,-1
861,1540292325.97153,1514,-1
862,1540292325.971732,1004,-1
863,1540292326.1234796,54,1
864,1540292326.1235976,54,1
865,1540292329.6298935,77,1
866,1540292329.6473777,77,-1
867,1540292329.6531675,66,1
868,1540292354.1211457,178,1
869,1540292354.178332,60,-1
870,1540292357.2470121,289,1
871,1540292357.2634652,60,-1
872,1540292357.2858605,1078,1
873,1540292357.2864327,817,1
874,1540292357.3025475,60,-1
875,1540292357.3029423,60,-1
876,1540292357.3142314,1078,1
877,1540292357.3159094,667,1
878,1540292357.31594,491,1
879,1540292357.3255086,491,1
880,1540292357.3275502,1078,1
881,1540292357.3275795,1078,1
882,1540292357.3276012,1065,1
883,1540292357.3276563,491,1
884,1540292357.3307858,60,-1
885,1540292357.3318052,491,1
886,1540292357.3324308,60,-1
887,1540292357.332433,60,-1
888,1540292357.3329685,491,1
889,1540292357.3353589,491,1
890,1540292357.3361523,491,1
891,1540292357.3372076,491,1
892,1540292357.342024,60,-1
893,1540292357.3436053,928,1
894,1540292357.3441067,60,-1
895,1540292357.3441088,60,-1
896,1540292357.3443036,60,-1
897,1540292357.3443055,60,-1
898,1540292357.3484845,60,-1
899,1540292357.349559,60,-1
900,1540292357.351917,60,-1
901,1540292357.352693,60,-1
902,1540292357.3537886,60,-1
903,1540292357.3603456,60,-1
904,1540292357.386457,491,1
905,1540292357.3879833,1078,1
906,1540292357.3880162,778,1
907,1540292357.3884034,491,1
908,1540292357.3888063,1078,1
909,1540292357.390639,1078,1
910,1540292357.390669,191,1
911,1540292357.39069,491,1
912,1540292357.390763,491,1
913,1540292357.3993437,491,1
914,1540292357.4030697,60,-1
915,1540292357.4045277,928,1
916,1540292357.404681,60,-1
917,1540292357.4049916,60,-1
918,1540292357.407255,60,-1
919,1540292357.4074633,60,-1
920,1540292357.4074652,213,-1
921,1540292357.421105,60,-1
922,1540292357.4250069,491,1
923,1540292357.47631,491,1
